Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,524,Nepal,NPL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,174901,,174901,,214481,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,528,Netherlands,NLD,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2883583,,2883583,,4202514,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,531,Curaçao,CUW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1928174,,1928174,,3049813,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,533,Aruba,ABW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1163740,,1163740,,1406034,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,534,Saint Maarten,SXM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2079149,,2079149,,1876409,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,548,Vanuatu,VUT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2172,,2172,,7964,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,554,New Zealand,NZL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1612212,,1612212,,1523954,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,558,Nicaragua,NIC,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,182617,,182617,,222669,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,579,Norway,NOR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1381557,,1381557,,1650532,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,583,FS Micronesia,FSM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1189823,,1189823,,1228132,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,584,Marshall Isds,MHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,11962,,11962,,30463,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,585,Palau,PLW,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1039815,,1039815,,1085470,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,591,Panama,PAN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,30612444,,30612444,,20383661,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,600,Paraguay,PRY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,13732919,,13732919,,14155239,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,604,Peru,PER,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,26732,,26732,,51070,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,608,Philippines,PHL,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,417593,,417593,,444117,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,634,Qatar,QAT,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,185595,,185595,,168132,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,643,Russian Federation,RUS,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,475662,,475662,,827295,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,659,Saint Kitts and Nevis,KNA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,8860,,8860,,8247,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,660,Anguilla,AIA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,163789,,163789,,131982,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,662,Saint Lucia,LCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,50842,,50842,,49582,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,40065,,40065,,48453,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,66166,,66166,,57700,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,699,India,IND,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,52053,,52053,,98336,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,702,Singapore,SGP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2896214,,2896214,,3215224,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,704,Viet Nam,VNM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,16521,,16521,,34877,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,705,Slovenia,SVN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,11404,,11404,,11826,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,724,Spain,ESP,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,410147,,410147,,705864,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,740,Suriname,SUR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,35538,,35538,,126569,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,752,Sweden,SWE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,14999670,,14999670,,24309440,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,757,Switzerland,CHE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,777848,,777848,,772315,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,764,Thailand,THA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,548046,,548046,,1020799,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,5945447,,5945447,,3364365,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,3962564,,3962564,,3289024,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,788,Tunisia,TUN,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,2438,,2438,,4876,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,792,Turkey,TUR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,1246708,,1246708,,1093862,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,796,Turks and Caicos Isds,TCA,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,610042,,610042,,797282,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,804,Ukraine,UKR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,18304,,18304,,45409,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,826,United Kingdom,GBR,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,14430334,,14430334,,25891429,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,858,Uruguay,URY,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,711189,,711189,,794890,,,4
H4,2016,2016,2016,4,0,2,Export,842,USA,USA,882,Samoa,WSM,,,,,,,,2203,Beer made from malt,7,Volume in litres,,,18452,,18452,,20000,,,4
